,text,label,target
2645,"আর কত হত্যা, রক্ত ? ১০ এপ্রিল নিরাপত্তা বাহনী কর্তৃক হত্যার নিন্দা জানাই। ",Hateful,1
2646,"১০০ তে ৯৮ পাওয়ার পর মেয়েরা, আর সব সার্টিফিকেট আগুনে জালিয়ে দেয়ার পর ছেলেরা। ",Neutral,0
2647,"কাকা গোরস্থান টা কোন দিকে? সামনে যেয়ে ডানে বাবা, আমার কবরটাও জিয়ারত করে আইসো। ",Neutral,0
2648,কোরআনের বিধান অমান্য করে ভাই বোনের বিয়ে। ,Hateful,1
2649,চা খাবেন? হা খাবো। তাহলে যাও সবার জন্যই বানাও। ,Neutral,0
2650,"মায়ের ২১ বছর লাগে যেই ছেলেকে জেন্টেল বানাতে, বউয়ের ২১ মিনিটও লাগেনা সেই ছেলেকে মেন্টাল বানাতে। ",Neutral,0
2651,"যখন জানতে পারি, এটা পাত্রী না, এটা পাত্রীর বড় বোন, তখন আমি টু পাত্রীর পরিবার, আপনারা কি স্বপরিবারে গাঞ্জাখোর? ",Neutral,0
2652,"এটা বিয়ের চাউনি, বিয়ের পরের চাউনি দেখতে হলে আপনার মোবাইল উল্টো করুন। ",Neutral,0
2653,"হুডি পরে বের হয়েছি, কিন্তু আমার বন্ধুরা হুডির ফিতা ধরে টানাটানি করেনি। ",Neutral,0
2654,"যখন সবাই বলে শুধ মিষ্টি, মাংস এগুলাই খাইস না, শাকসব্জীও খাইস। তখন আমি বলি, হাতি তো সবসময় শাকসব্জীই খায়। ",Neutral,0
2655,হে খোদা! তুমি আমাকে এই কোন পরীক্ষার মধ্যে ফেললে। এই শীতের রাতে গোসল করলে আমি যে বাঁচবো না খোদা। ,Neutral,0
2656,কালো জিনসটা চুষতে চুষতে সাদা জিনিসটা বের করে আনার নামই চকবার আইসক্রিম। ,Hateful,1
2657,"এইডা আমার পোষা বাঘ, বাচাও টিকটিকি। ",Neutral,0
2658,স্ত্রীর বাবা-মায়ের সাথে ভালো ব্যবহার করা ফরজ। ,Neutral,0
2659,কিরে  তোরে এত অপমান করার পরেও হাসি মুখে থাকোস কেমনে? আমি আসলে অনেক খারাপ। ,Neutral,0
2660,এদের কি কোন লজ্জা শরম আছে? জয় বাংলা সোনার নেতা সামলা।,Hateful,1
2661,তোর খবর আছে।  তোরে আমি বাচতে দিমু না কুত্তার বাচ্চা। ,Hateful,1
2662,"পৃথিবীর সব থেকে বিষাক্ত সাপ  (দোন) , ধরে ফেলেছে বনদপ্তর। ",Hateful,1
2663,"সামান্য একটা প্যান্টের চেইন যে মাঝে মাঝে কতটা ভয়ানক রূপ নিতে পারে,তা ছেলে জাতি ছাড়া কেউ কখনো বুঝবে না। ",Neutral,0
2664,"ইন্ডিয়ান আঠা ব্যবহার করার আগে আমি, আর এখন আঠা দিয়া টোটাল মাল ঢেকে দিয়েছি। ",Hateful,1
2665,"যখন আব্বু ক্লাস ফাইভ ফেল করা চাচাতো ভাইকে কোনোমতে একটা চাকরী জোগাড় করে দেয়, এই শহরে আমার মতো ধান্ধাবাজ আর একটাও নাই। ",Neutral,0
2666,"সকালে লা-ইলাহা ইল্লাল্লাহ, নৌকার মালিক তুই আল্লাহ, আর বিকালে হরে কৃষ্ণ হরে রাম, নৌকার মালিক ভগবান। ",Hateful,1
2667,নাইকার ডাক শুনে নায়কের গায়ে কুত্তার মতো শক্তি চলে আসে যদিও নায়ক একজন বিলাই। ,Neutral,0
2668,আপনার গরম লাগে না শরম লাগে? ,Hateful,1
2669,"তুই একটা দাজ্জাল, আব্বাসি কে কঠিন ধোলাই দিলেন জাকির নায়েক। ",Hateful,1
2670,কি ভাবছিলা? আগের ম্যাচে ভাল খেলছি জন্য এই ম্যাচেও খেলব? ১০ টা ম্যাচ রেস্ট নেব না? ,Neutral,0
2671,উচ্চ  শিক্ষার জন্য আর নয় বিদেশ এখন থেকে ঘরে বসেই উচ্চ শিক্ষা লাভ করুন। ,Neutral,0
2672,"যৌনতা আর নেশা যাদের ধর্ম, এরা হলো মানুষ নামের জানোয়ার। ",Hateful,1
2673,নতুন কোনো স্টোরি পাইলে আমাকে জানাইও। ,Neutral,0
2674,"পৃথিবীতে তিন ধরনের মানুষের সাথে তর্ক করতে নাই, মেয়ে মানুষ, মেয়ে মানুষ আর মেয়ে মানুষ। ",Neutral,0
2675,পুলিশের লাঠিপেটায় নার্সের গর্ভপাত।,Hateful,1
2676,"আগে গেলে বাঘে খায়, পিছে গেলে সোনা পায়। ",Neutral,0
2677,এতো কষ্ট কষ্ট লাগে কেনো অন্তরে? ,Hateful,1
2678,ভারতে মুসলমানদের সংখ্যা বৃদ্ধি পাওয়ায় হিন্দু নেতারা চিন্তিত। ,Hateful,1
